,County Names,Month,Sample Measurement,Latitude,Longitude,FIPS,PM2.5 Values 2015
67770,Fresno,10,11.3,36.78538,-119.77321,06019,11.3
67771,Fresno,4,8.3,36.72639,-119.733,06019,8.3
67772,Fresno,4,8.6,36.819111,-119.717356,06019,8.6
67773,Fresno,6,8.3,36.78538,-119.77321,06019,8.3
67774,Fresno,2,25.8,36.78538,-119.77321,06019,25.8
67775,Fresno,12,31.3,36.78538,-119.77321,06019,31.3
67776,Fresno,12,30.7,36.78538,-119.77321,06019,30.7
67777,Fresno,12,34.3,36.72639,-119.733,06019,34.3
67778,Fresno,12,26.4,36.819111,-119.717356,06019,26.4
67779,Fresno,4,5.2,36.78538,-119.77321,06019,5.2
67780,Fresno,4,5.9,36.72639,-119.733,06019,5.9
67781,Fresno,4,5.7,36.819111,-119.717356,06019,5.7
67782,Fresno,2,4.9,36.72639,-119.733,06019,4.9
67783,Fresno,2,4,36.78538,-119.77321,06019,4.0
67784,Fresno,2,4.3,36.819111,-119.717356,06019,4.3
67785,Fresno,10,10.9,36.78538,-119.77321,06019,10.9
67786,Fresno,10,8,36.78538,-119.77321,06019,8.0
67787,Fresno,8,6.2,36.78538,-119.77321,06019,6.2
67788,Fresno,8,6.5,36.72639,-119.733,06019,6.5
67789,Fresno,8,7.6,36.819111,-119.717356,06019,7.6
67790,Fresno,1,22.7,36.72639,-119.733,06019,22.7
67791,Fresno,1,23.8,36.819111,-119.717356,06019,23.8
67792,Fresno,7,5.5,36.78538,-119.77321,06019,5.5
67793,Fresno,7,5.6,36.72639,-119.733,06019,5.6
67794,Fresno,7,5.2,36.819111,-119.717356,06019,5.2
67795,Fresno,11,3.8,36.78538,-119.77321,06019,3.8
67796,Fresno,11,3.9,36.72639,-119.733,06019,3.9
67797,Fresno,11,3.5,36.819111,-119.717356,06019,3.5
67798,Fresno,8,23.8,36.78538,-119.77321,06019,23.8
67799,Fresno,8,16.2,36.78538,-119.77321,06019,16.2
67800,Fresno,8,15.3,36.72639,-119.733,06019,15.3
67801,Fresno,8,16.6,36.819111,-119.717356,06019,16.6
67802,Fresno,8,10,36.78538,-119.77321,06019,10.0
67803,Fresno,6,7.1,36.78538,-119.77321,06019,7.1
67804,Fresno,12,18.8,36.78538,-119.77321,06019,18.8
